Identifier,Archive Location,Publication Year,ARCGIS_Year,Heb_year,Original_Cal_Type,Author,Title,English_Title,Press,Press Adress,Place,Longitude,Latitude,Accurate,Language_Code,Book_URL,Notes,Thumbnail_Name,Thumbnail_Wiki_URL,Thumbnail_ImageURL,Wiki_URL,WorldCat_Genre,WorldCat_Subject_Tags,WorldCat_Description,WorldCat_Notes,Reason_skipped_subjectTag,Date_Added,Data_Mod,Pages,Rights,MARC2_Tags,Translator,OCLC_Number,Provenance
135,JA 0278,1948,1/1/48,,,,Nuzhah lil-khatir,A Delight for the Senses??? A Stroll/Picnic for the Mind??,Uzan Father & Sons,,Tunis,36.8064948,10.1815316,,jrb,https://drive.google.com/open?id=1GW6t3Ot5tZ6sioGFnrTkh0hTV7xd_vml,includes four 1001 nights stories,JA0375-JA0376,,https://drive.google.com/open?id=10bEQo8w5EtbV_qbbIiZ3uuM2RCJMYEgz,,,,,,,,,,,,,,
258,JA 0055_,1903,01/01/1903,,,"Levy, Simah",Ohole tsadikim : maasiyot ... min al-Torah ve-al-Neviim ... u-min al-Talmud ve-al Midrashim ... be-lisan al-Aravi,,Vitoryo Finsi Press,,Tunis,36.8064948,10.1815316,,jrb,,,JA0377,,https://drive.google.com/open?id=1hZX0W3DN6Pk2t1lu0n0muNTBmDsjIqo2,,,,,,,,,,,,,,
160,JA 0070,1892,01/01/1892,,,"Bekache, Chalum",Or zarua,,"Shalom Bekash Press (1 Rue Solf_rino 1, Algiers)",1 Rue Solf_rino Alger,Algiers,36.6997294,3.0576199,,jrb,https://drive.google.com/open?id=1Ml-gsadZYdDB2Gs2HWaihRmdZ8tdQ3aP,,JA0378,,https://drive.google.com/open?id=1kiDo2JZzQwkZIjD95zwSYVcwHyqpy54r,,,"H_ayyim; ben; Isaac,; Or; Zaru_a,; active; 13th; century; Jews; Germany; History ",,,,,,,,,,,
235,RT 0103-0105,1926,1/1/26,,,"Haddad, Kamus",Orah hayim ...hidushim...al masekhet Avot,,David Aydan Press,,Djerba,33.8787981,10.850791,,jrb,,,JA0379a,,https://drive.google.com/open?id=1Doe46Y-ROZs4WcU9dDYr-7P319B6J5aY,,,Mishnah; Avot; Commentaries,,,,,,,,,,,
245,RE 0010-0012,1914,1/1/14,,,"Hattab, Maatuk",Orah ve-simhah ...musarim ve-tokhahot im hidushim...ba-Tanakh...maasiyot u-meshalim...leshon ha-Kodesh u-leshon Arvi,,David Aydan Press,,Djerba,33.8787981,10.850791,,jrb,,,JA0379b,,https://drive.google.com/open?id=1E1k-f-9hsUuyqfMykjeMIKioydYq9Ihd,,,Jewish; ethics,,,,,,,,,,,
177,BC 0684-0688,1914,1/1/14,,,"Boukhris, Rahamim","Orhot hayim ...sefer Mishle im Arvi...hidushe Orah tsadikim...Orah yesharim [le-...Hayim ha-Kohen]...Yede Mosheh [le-...Mosheh Edan]...Minhah hadashah [le-...Rahamim Bukhrits] ve-gam...Kol arev, maasiyot u-musarim...nilvah...sefer Eleh mi-zeh [le-...Zaken Mosheh Majoz]",,David Aydan Press,,Djerba,33.8787981,10.850791,,jrb,,,JA0380,,https://drive.google.com/open?id=1xBF3jMoa61yE5LK6gaBGjCPZpueWj5qV,,,Bible; Proverbs; Commentaries,,,,,,,,,,,
168,JA 0081,1892,01/01/1892,,,"Bekache, Chalum",Perah shoshan,,"Shalom Bekash Press (1 Rue Solf_rino 1, Algiers)",1 Rue Solf_rino Alger,Algiers,36.6997294,3.0576199,,jrb,https://drive.google.com/open?id=113S2_sOMoxiq9XhsP_qohpchTAhACWw2,,JA0381-JA0386,,https://drive.google.com/open?id=1yM7_HIakJZVHttBbQyv_zNRVu26YnnPv,,,"Jews'; College; (London,; England); History; orations",,,,,,,,,,,
149,BC 0859-0863,1942,1/1/42,,,"Assous, Sghaier",Peri ets hadar ...Kohelet...im beur ha-inyan le-khol pasuk,,Idan Kohen and Tsavan Press,,Djerba,33.8787981,10.850791,,jrb,,,JA0387a,,https://drive.google.com/open?id=1PcKcCFHYHJZjgHByA9e3rHndXBAEP_Xd,,,Bible; Ecclesiastes; Commentaries,,,,,,,,,,,
247,JA 0170-0172,1944,1/1/44,,,"Houri, Hayim",Petah Eliyahu,,Or Torah Press,,Djerba,33.8787981,10.850791,,jrb,https://drive.google.com/open?id=1wXagGyCT8b55mwrH5Wwm_Pvy6CATEMIV,,JA0387b,,https://drive.google.com/open?id=1RjL_aKzhlQsDMPtFWIId-rExkc8PMKMI,,,Bible; Pentateuch; Commentaries,,,,,,,,,,,
219,JA 0381-0386,,01/01/1800,,,"Genasiyah, Yosef Ben David",Petirat Mosheh Traduction et commentaire de la Haftara [im sharh Aravi ve-tafsir Aravi],,Makhlouf Nadjar Press,,Sousse,35.8245029,10.634584,,jrb,https://drive.google.com/file/d/14uBr48raY_sCuzn7FyLFiRJU7c2rJicP/view,"Used by students of the Talmud-Thora and Etz-Haim, Rebbi Youcef Renassia Director of the Rabbinical School 15 Rue Grand - Constantine",JA0388-JA0391,,https://drive.google.com/open?id=1kWitu9dbQKfDuNcvH6qo-ffleu8I-2bM,,,Haftarot; Commentaries,,,,,,,,,,,
145,RT 0187,1922,1/1/22,,,"Amsellem, Yehia",Pirke Avot ...im perush Arvi,,Makhlouf Nadjar and friends,,Sousse,35.8245029,10.634584,,jrb,,,JA0392a,,https://drive.google.com/open?id=1TrsHanUXE6WaWaJfv8xi_7Ee0iWHHWLq,,,Mishnah; Avot; Commentaries,,,,,,,,,,,
232,JA 0092,1887,01/01/1887,,,"Guedj, Elijah",Pirsume nisah di Purim be-lashon Arvi,Publicizing the Miracle of Purim in Arabic,Eliyahu Guedj Press,1 Rue d'Alsace Faubourg Bab el-Oued,Algiers,36.6997294,3.0576199,,jrb,https://drive.google.com/open?id=1-KbxKX5pW3bMIKkZqauBnR9wJoi0GsRC,,JA0392b,,https://drive.google.com/open?id=1nHbUNFAz-CDqomveIqfvfcoqM4yf0gh8,,,Purim,,,,,,,,,,,
48,JA 0245,,01/01/1800,,,,Piyut li-khevod Rabi Faraji Shwat,Piyyut in Honor of Rabbi Fraji Shawat,Makhlouf Nadjar Press,26 Rue de France 26,Sousse,35.8245029,10.634584,,jrb,https://drive.google.com/open?id=1KSgLpJqSq0Ycszz-gZd5oyXLc84O616y,,JA0393b,,https://drive.google.com/open?id=11hmATnVtxrk7CzaSE5DHPZDf1ShVIyaF,,,,,,,,,,,,,,
246,JA 0173,1938,1/1/38,,,"Houri, Hayim",Rahame ha-av,,Yaakov Haddad Press,,Djerba,33.8787981,10.850791,,jrb,https://drive.google.com/open?id=1d8lPEaNX-SXNCVhLyENBGCGxzMWwfUf7,,JA0393a,,https://drive.google.com/open?id=11LGwAXwlQWjGvgnME50_oAMMXa48EHVz,,,,,,,,,,,,,,
2,JA 0047,,01/01/1800,,,,Risalat al-hisab,,,,Baghdad,33.3128057,44.3614875,,jrb,https://drive.google.com/open?id=145x5YmByV8iUz7H6R6j5Gfq7tRQLa7Aw,,JA0394,,https://drive.google.com/open?id=1E7VDZFb8Gp8APa-Zu3c6WQQV2uzuXOPW,,,Arithmetic,,,,,,,,,,,
304,JA 0133,1923,1/1/23,,,"Uzan, Michel",Rut : L'histoire de Ruth,,Imprimerie de l'Orient (69 Rue de la Kasbah),69 Rue de la Kasbah,Tunis,36.8064948,10.1815316,,jrb,https://drive.google.com/open?id=1No32eO6nxm-vhYpORBNj73sM7_52Ej9q,,JA0395a,,https://drive.google.com/open?id=1lWAnn59qME8Pm0XJlwpjxTUSneaTgIHx,,,,,,,,,,,,,,
114,JA 0364,1906,1/1/06,,,,Safinah Ma'luf ... nawbat al-dayl,,Tsemah ha-Levi Press,,Tunis,36.8064948,10.1815316,,jrb,https://drive.google.com/open?id=1YpW9X_6eQskhyUd5lfs_-5afV1mErMq5,,JA0395b,,https://drive.google.com/open?id=1-oWizLE_kDvMMNK7YC71kw1BJs5EqTlE,,,Judeo-Arabic; literature,,,,,,,,,,,
90,JA 0028,1887,01/01/1887,,,,Seder al-tawhid,,,,Alexandria,31.2000924,29.9187387,,jrb,https://drive.google.com/open?id=1WLw1RKdgsLdvhqYa-I6nlHzONpnOVEjG,,JA0396,,https://drive.google.com/open?id=1Tv3tRCgf9PpCGEwko8Wns6Jqcb_U12Da,,,,,,,,,,,,,,
188,JA 0306,1925,1/1/25,,,"Cohen, David ben Khalita",Seder Birkat ha-hamah ... mu-atak mi-sefer Sede hemed. Megilat Ester bil-nekudot val-teamim. Maaseh Bustenai bil-Arabi,,Makhlouf Nadjar & Co. Press,,Sousse,35.8245029,10.634584,,jrb,https://drive.google.com/open?id=1TgKDQEUnzavVDnyTjiJSlssY7flcHxDV,,JA0397-0398,,https://drive.google.com/open?id=1jbCwXV9dLTOzYK8Ctmtb5lKbEY0sLCm1,,,Blessing; of; the; sun; Judeo-Arabic; literature,,,,,,,,,,,
178,HL 0084-0086,1895,01/01/1895,,,"Brahnts, Mevorakh",Seder Hagadah shel Pesah : im perush Lel shimurim,,Farag Hayim Mizrahi Press,,Alexandria,31.2000924,29.9187387,,jrb,,,JA0399,,https://drive.google.com/open?id=12zPc5CGxeMaHpN1JLzqswEQwjZ_Mg3m7,,,Haggadah; Haggadot; Texts; Seder; Liturgy ,,,,,,,,,,,
268,JL 0477-0480,1954,1/1/54,,,"Maimonides, Moses",Sefer ha-Rambam hilkhot Shabat Le repos de 7 jour : en hebreu et en judeo-arabe,,"Hadad, Idan, Kohen & Tsaban Press",,Djerba,33.8787981,10.850791,,jrb,,,JA0400a,,https://drive.google.com/open?id=1KzW8vB5_xPYFGdVugPPn00bUuJkX_bly,,,Sabbath; (Jewish; law),,,,,,,,,,,
309,LA 0259,1922,1/1/22,,,"Yehudah, David Bekhor",Sefer hadash ha-rishon shel ha-hevrah ha-hadashah,,Moriyah Press,,Jerusalem,31.768319,35.21371,,jrb,https://drive.google.com/open?id=1NixxiiPFgQoELaQTJe4w8KmH_KG8Oc-9,,JA0400b,,https://drive.google.com/open?id=1oLqwFDcpRdaLcEDJoPtnxoVlXSghYuDh,,,Ladino; literature; Judeo-Arabic; Jewish; ethics,,,,,,,,,,,
289,JA 0005,1889,01/01/1889,,,"Sason, Meir",Sefer Iyov ve-Kohelet sharh,,,,Aleppo,36.2021047,37.1342603,,jrb,https://drive.google.com/open?id=1mzzvvdRDpXcjJMu_2wQg8mGdxqwurd3Q,,JA0401,,https://drive.google.com/open?id=12V6kyxcgYz2XHa7lk4uMZcH_4HFpz-g1,,,,,,,,,,,,,,
195,RT 1570,1942,1/1/42,,,"Cohen, Sasi",Shaare tefilah,,Or Torah Press,,Djerba,33.8787981,10.850791,,jrb,,,JA0402-0403,,https://drive.google.com/open?id=1pyB-76V8ehp3vcQP_i0cYa9vO_kj18P6,,,Sabbath; Liturgy; Texts; Siddurim; Reform; Judaism ,,,,,,,,,,,
97,JA 0001-0002,1894,01/01/1894,,,,Shaare zimrah,,Uzan & Kastro Press,,Tunis,36.8064948,10.1815316,,jrb,https://drive.google.com/open?id=1e1Z-heFO-QFxgk4EUgY2ACyDLtiQgH5U,,JA0404a,,https://drive.google.com/open?id=1DnFUzPWX9KfTK0VuRUFfyqizJ0dwCAXi,,,Bible; Pentateuch; Accents; and; accentuation; Liturgical; use ,,,,,,,,,,,
310,JA 0136-0138,1883,01/01/1883,,,"Zarka, Shelomoh ben Shalom",Shai la-mora : helek rishon al sefer Bereshit,,Nissim Zadok,,Oran,35.6970697,-0.6307988,,jrb,https://drive.google.com/open?id=1VZPeaLmA1CEdhgfV9HSoEX9yajcDapDB,,JA0404b,,https://drive.google.com/open?id=1CEOMjGEdnVQuPaIKprjYnaK2gvN96HKq,,,Bible; Genesis; Commentaries,,,,,,,,,,,
311,JA 0145-0149,1929,1/1/29,,,"Zarka, Shelomoh ben Shalom",Shai la-mora : helek rishon al sefer Bereshit,,Tsiyon Uzan & sons Press,,Tunis,36.8064948,10.1815316,,jrb,https://drive.google.com/open?id=1nbE8MLwJoXNFNOsqL-wHQUeAX_KCxsgo,,JA0405,,https://drive.google.com/open?id=1kFDZNpj3INVhwmCPr-OxXlevAxo6J8bJ,,,Bible; Genesis; Commentaries,,,,,,,,,,,
225,JA 0409-0419__,1953,1/1/53,,,"Genasiyah, Yosef Ben David",Shai la-mora ...tafsir peshat u-derash mi-pi sefarim ve-sofrim,,Hai Haddad Press,,Djerba,33.8787981,10.850791,,jrb,,,JA0407,,https://drive.google.com/open?id=1OPL203lXcGwgmSTClGrxWDIjGB9EUnX3,,,"Luzzatto,; Moshe; H_ayyim,; 1707-1747; Judaism; Liturgy; Texts",,,,,,,,,,,
313,JA 0145-0149,1929,1/1/29,,,"Zarka, Shelomoh ben Shalom",Shai la-mora helek rishon al sefer Bereshit,,Tsiyon Uzan & sons Press,,Tunis,36.8064948,10.1815316,,jrb,https://drive.google.com/open?id=1nbE8MLwJoXNFNOsqL-wHQUeAX_KCxsgo,,JA0408,,https://drive.google.com/open?id=16danvC9gBqQabfIUOORzxlDi3-TAH0VZ,,,Bible; Genesis; Commentaries,,,,,,,,,,,
312,JA 0139-0144,1887,01/01/1887,,,"Zarka, Shelomoh ben Shalom",Shai la-mora helek sheni...al sefer Shemot,,Shelomoh Bilforti & friends Press,,Livorno,43.548473,10.3105674,,jrb,https://drive.google.com/open?id=1o2u92ceOkuEyPJBOMjfcDjzyUrweWJBL,,,,,,,Bible; Exodus; Commentaries,,,,,,,,,,,
156,JA 0431-0438__,1941,1/1/41,,,"Barukh, Yitshak",Share rahamim alakhot ali pi Hok le-Yisrael,,Yaakov Haddad Press,,Djerba,33.8787981,10.850791,,jrb,,,JA0420-JA0421,,https://drive.google.com/open?id=1YGpKY3Ljgj4-_Hhvr7GqGAIwepqov0xL,,,Bible; Pentateuch; Commentaries; Judaism; Prayers; and; devotions; Judeo-Arabic; literature ,,,,,,,,,,,
84,JA 0422,,1/1/1800,,,,Sharlot,Charlotte,Makhlouf Nadjar Press,,Sousse,35.8245029,10.634584,,jrb,https://drive.google.com/open?id=1I3-8BLkbU3smYh4PIfrI2TH_EihHriMu,,JA0422,,,,,"Arizona; Strip; (Ariz); Description; and; travel; History; Miscellanea; Hall,; Sharlot; Mabridth,; 1870-1943; Diaries ",,,,,,,,,,,
199,JA 0405,1884,01/01/1884,,,"Crescente, Nissim ben Elijah",Shavua tov pizmonim u-fiyutim...dinim...u-maaseh nisim de Eliyahu ha-navi,,,,Oran,35.6970697,-0.6307988,,jrb,,,JA0423-JA0426,,,,,Sabbath; Judaism; Liturgy; Texts; Zemirot ,,,,,,,,,,,
305,JA 0127,1924,1/1/24,,,"Uzan, Michel",Shavuot Chabouot,,Imprimerie de l'Orient (69 Rue de la Kasbah),69 Rue de la Kasbah,Tunis,36.8064948,10.1815316,,jrb,https://drive.google.com/open?id=1DG7KfcskL17M2CVLQDZf79vzplAza52B,,JA0427-JA0429,,,,,,,,,,,,,,,,
224,BC 0830,1935,1/1/35,,,"Genasiyah, Yosef Ben David",Shir ben-David ve-hu perush melukat...mi-divre rishonim ve-aharonim...Ivri ve-Arvi,,Makhlouf Nadjar Press,,Sousse,35.8245029,10.634584,,jrb,,,JA0430,,,,,,,,,,,,,,,,
88,JA 0050,1886,01/01/1886,,,,Shir ha-shirim ve-targumo gam beur bi-leshon Arvi,,Eliyahu Benamozegh & Sons Press,,Livorno,43.548473,10.3105674,,jrb,https://drive.google.com/open?id=1hdLkESRBcNq4gtJhww4WI0Iv1IF7UNEG,,,,,,,Bible; Song; of; Solomon; Commentaries,,,,,,,,,,,
52,JA 0247,,01/01/1800,,,,Shuf alish dabbir rasak,,Imprimerie Universelle Simah Levy,14 Impasse Sarfati,Tunis,36.8064948,10.1815316,,jrb,https://drive.google.com/open?id=1H9udYMLk11jo72LoFFVEa7fH6yEzpJ3p,,JA0439a,,,,,,,,,,,,,,,,
256,JA 0388-0391,1948,1/1/48,,,"Karo, Joseph ben Ephraim",Shulhan arukh Orah hayim bil-Arabi [im perush Kaf ha-hayim ... siman 157[-231],,,,Djerba,33.8787981,10.850791,,jrb,,,JA0439b,,,,,Jewish; law; Judeo-Arabic; literature,,,,,,,,,,,
167,JA 0080,1892,01/01/1892,,,"Bekache, Chalum",Sipurei ha-teva,,"Shalom Bekash Press (1 Rue Solf_rino 1, Algiers)",1 Rue Solf_rino Alger,Algiers,36.6997294,3.0576199,,jrb,https://drive.google.com/open?id=1fMuDaHbefaQ5ioFO63PiywI_rMi3U9m-,,JA0440,,,,,,,,,,,,,,,,
143,JA 0361-0363,1942,1/1/42,,,"Adam, Menahem Ben",Sipurim u-maasiyot,,Hai Haddad Press,,Djerba,33.8787981,10.850791,,jrb,https://drive.google.com/drive/folders/1Yijuj3LIfgWHmZSCJ2ZOe6eNM_x80nQf,,,,,,,Jewish; legends,,,,,,,,,,,
210,JA 0322-0340,1885,01/01/1885,,,"Farhi, Eliezer",Sirat al-azaliya,(Sayf) al-Azal (sira),Yisrael Kushta,Souk el-Grana,Tunis,36.804739,10.165818,,jrb,https://drive.google.com/drive/folders/1_-Bs56n2TFS3dcfZN7zqA5mh5dGBAm7q,"The listing here is based on the title page which indicates the location in small letters as Tunis Souk el-Grana. There are larger letters saying Livorno, and perhaps Eliezer Farhi (1851-1930), who lived in Livorno with his uncle for several years, published the book there.",,,,,,Judeo-Arabic; literature,,,,,,,,,,,
94,JA 0341-0352,1890,01/01/1890,,,,Sirat al-Dalahma,The Dark/Gloomy One (sira),Farhi et Sitruk,,Tunis,36.8064948,10.1815316,,jrb,https://drive.google.com/drive/folders/18nSRRhmYrdHOiCCAYWsfrWaxn6jASIPk,,,,,,,Judeo-Arabic; literature,,,,,,,,,,,
300,JA 0353-0355,1887,01/01/1887,,,"Tsarfati, Hai",Sirat al-Tijaniyah,The Crown al-Tijaniya (sira),Uzan & Kastro Press,,Tunis,36.8064948,10.1815316,,jrb,https://drive.google.com/drive/folders/10MOHM6V-mebLCd6_O694aX2L0_aDDt4T,,,,,,,Judeo-Arabic; literature,,,,,,,,,,,
281,JA 0295-0300,1895,01/01/1895,,,"Nataf, Yosef di Shmuel",Sirat Antar ben Shaddad,Antar ben Shaddad (sira),Uzan & Kastro Press,,Tunis,36.8064948,10.1815316,,jrb,https://drive.google.com/drive/folders/1ElqDpVuaetbpg6ayQEmtZI0altf3kQaD,,,,,,,,,,,,,,,,,,
113,JA 0356-0359,1906,1/1/06,,,,Sirat Rihan,Rihan (sira),Uzan & Kastro Press,,Tunis,36.8064948,10.1815316,,jrb,https://drive.google.com/drive/folders/1jvJTAUjBG4Y1vsAiuwJbvDz7UlPKmwjd,,,,,,,Judeo-Arabic; literature,,,,,,,,,,,
292,JA 0439,1901,01/01/1901,,,"Shamsani, Yosef",Targum Megilat Ester le-lashon Aravi,Translation of Megillat Esther in Arabic,Yesha'ayah Dayan Press,,Aleppo,36.2021047,37.1342603,,jrb,,,,,,,,Bible; Esther; Commentaries; Judeo-Arabic; literature,,,,,,,,,,,
282,RE 0165-0178,1928,1/1/28,,,"Papo, Eliezer",Tarjamat pele yoets,Translation of Pele Yoets,David Aydan & Yaakov Hadad Press,,Djerba,33.8787981,10.850791,,jrb,,,,,,,,Judeo-Arabic; literature; Encyclopedias,,,,,,,,,,,
283,RE 0165-0178,1928,1/1/28,,,"Papo, Eliezer",Tarjamat pele yoets,Translation of Pele Yoets,David Aydan & Yaakov Hadad Press,,Djerba,33.8787981,10.850791,,jrb,,,,,,,,Judeo-Arabic; literature; Encyclopedias,,,,,,,,,,,
201,JA 0096-0103,,01/01/1800,,,"Dewdson, James",The Red Eagle by James Dewdson: al-Nasr al-ahmar hikayah garibah,,,,Tunis,36.8064948,10.1815316,,jrb,https://drive.google.com/drive/folders/1qXK67sJb82tqgv9uR4qNohL2w-b_BQjJ,,,,,,,,,,,,,,,,,,
234,HI 0106-0107,1946,1/1/46,,,"Guez, Gaston",Tidkarat al-Khaddaman al-Yahud tahta jil [i.e. zil] Almaniyah fi Tunis,Our Martyrs under German Oppression in Tunisia,Uzan Press,,Tunis,36.8064948,10.1815316,,jrb,https://drive.google.com/drive/folders/1rL9MFBHbKSH3_PNmhGKnAb06_yWLYIp4,,,,,,,,,,,,,,,,,,
226,JA 0085-0087,1958,1/1/58,,,"Genasiyah, Yosef Ben David",Tishbor garem ... perush ha-pesukim ... sheba-Torah min Bereshit ad ve-zot ha-berakhah,,Hai Haddad Press,,Djerba,33.8787981,10.850791,,jrb,https://drive.google.com/open?id=1QPf1kp7x4qU73qKx4lHMAeUbaT4oZ0lN,,,,,,,Bible; Old; Testament; Pentatuch; Commentaries; Judeo-Arabic; literature,,,,,,,,,,,
197,JA 0210,1942,1/1/42,,,"Cohen, Shoshan",Tov va-hesed likute musarim ve-dinim,,Khemayis Azizi Kohen Press,Hara Sghira,Djerba,33.8787981,10.850791,,jrb,https://drive.google.com/open?id=141bKgJdBl3W0HO2iwfJhFpmY3Mrf94IT,,,,,,,,,,,,,,,,,,
194,RE 0183-0184,1927,1/1/27,,,"Cohen, Shalom",Tsedek ve-shalom derakhim ve-hanhagot yesharot la-adam...ve-sefer Netivot Shalom tarjemat...Tsedek ve-Shalom,,David Aydan & Co. Press,,Djerba,33.8787981,10.850791,,jrb,,,,,,,,Jewish; ethics,,,,,,,,,,,
110,JA 0387,1900,01/01/1900,,,,Tso Tunis : Lumière de Tunis : hikayat jinayat,The Light of Tunis,publisher not identified,,Tunis,36.8064948,10.1815316,,jrb,https://drive.google.com/open?id=1qrL1nhFOoFZmmuSR_tpDG51oDog1RJyc,,,,,,,Judeo-Arabic; literature,,,,,,,,,,,
147,HL 0167-0170,1949,1/1/49,,,"Ashush, Tsagir",U-semahtem li-fene He ... Hagadah shel Pesah ... im pitaron Aravi Ve-arvah la-Shem,,Mekikets David Sa'adon Press,,Djerba,33.8787981,10.850791,,jrb,,,,,,,,,,,,,,,,,,,
284,JA 0367-0368,1894,01/01/1894,,,"Parainte, Jacob",Va-yigash Yaakov,,Yaakov Eliyahu Guedj Press,,Algiers,36.6997294,3.0576199,,jrb,https://drive.google.com/open?id=1ze1n4WTKNSP7JaaNR4oBLm8c1nehTLgr,,,,,,,Jewish; law; Judeo-Arabic; language; Texts,,,,,,,,,,,
51,JA 0247,,01/01/1800,,,,Valse brune,The Brown Waltz,Imprimerie Universelle,,Tunis,36.8064948,10.1815316,,jrb,https://drive.google.com/open?id=1fRv2ZG8CpMYtM83Wro102ahW0eWJZcz6,The Brown Waltz (Youtube),,,,,,Valses; (Banda); Arreglos,,,,,,,,,,,
130,JA 0133,1939,1/1/39,,,,Wa-thakul Gafsah,,Khmyas Azizi Kohen Press,,Djerba,33.8787981,10.850791,,jrb,https://drive.google.com/open?id=1W5S3DAfa_slg4f1Tk5mV9XhgR5-dFj9E,,,,,,,,,,,,,,,,,,
120,JA 0010,1927,1/1/27,,,,Wurud al-dawudiyyah,,,,Baghdad,33.3128057,44.3614875,,jrb,https://drive.google.com/open?id=1YQ36A_JS8VGJ2Qlefj1H4P4p9H2see5p,,,,,,,,,,,,,,,,,,
255,BC 0474,1950,1/1/50,,,"Khalfon, Moshe",Yad bi-teshuvah,Yad bi-teshuvah,,,Djerba,33.8787981,10.850791,,jrb,,,,,,,,"Talmud; Commentaries; Bible; Pentateuch; Commentaries,; Homiletical; Responsa; 1800- ",,,,,,,,,,,
43,JA 0220-0221,,01/01/1800,,,,Yerah yakar,,,,Tunis,36.8064948,10.1815316,,jrb,https://drive.google.com/open?id=1f7Kiaa5WO-9aHpRcLNRcwmWWGS23ph-5,,,,,,,Judaism; Liturgy; Texts; Judeo-Arabic; literature,,,,,,,,,,,
288,HO 0790-0791,1927,1/1/27,,,"Rubin, Joseph ben Samuel",Yosef hen ... [derushim ve-hidushe Torah],,Avraham Teshuvah Press,,Tripoli,32.8872094,13.1913383,,jrb,,,,,,,,Jewish; sermons,,,,,,,,,,,
273,HO 0618-0619,1915,1/1/15,,,"Mazuz, Zaken Moses",Zekher tsadik derushim ve-tokhahot le-Shabat Teshuvah...uve-sof kol derush dinim u-musarim,,David Aydan Press,,Djerba,33.8787981,10.850791,,jrb,,,,,,,,Jewish; sermons,,,,,,,,,,,
207,JA 0054_,1934,1/1/34,,,"Ezra, Abraham ben Meâr Ibn",Zera David : tradaction de Ben Ezra avec Notions de Grammaires Hebraique,,Makhlouf Nadjar Press,,Sousse,35.8245029,10.634584,,jrb,,,,,,,,,,,,,,,,,,,
206,JA 0054,1934,1/1/34,,,"Ezra, Abraham ben Meâr Ibn",Zera David tradaction de Ben Ezra avec Notions de Grammaires Hebraiques,,Makhlouf Nadjar Press,,Sousse,35.8245029,10.634584,,jrb,https://drive.google.com/open?id=1t_yHIJMJVRup8IGekLMk6ITELdiKM2fY,,,,,,,"Ibn; Ezra,; Abraham; ben; Mei_r,; 1089-1164; Perush; ha-Torah; Bible; Pentateuch; Commentaries; Hebrew; language; Grammar ",,,,,,,,,,,
287,JA 0420-0421,,01/01/1800,,,Rashi,Zikhron David Traduction du Commentarie de Rachi,,M. Attali,,Constantine,36.360155,6.642433,,jrb,,,,,,,,"Rashi,; 1040-1105; Perush; Rashi; _al; ha-Torah; Commentaries; Bible; Pentateuch; Judeo-Arabic; literature ",,,,,,,,,,,
221,JA 0158-0167,1900,01/01/1900,,,"Genasiyah, Yosef Ben David",Zikhron Yaakov ve-hu perush peshat u-derushe al hamishah sefarim sifre Tehilim min divre Rabotenu,,Idan Kohen Press,,Djerba,33.8787981,10.850791,,jrb,https://drive.google.com/open?id=1La7w0Jzp6rNwOsR2VZ8wHz1WN5jbLK9R,,,,,,,Bible; Psalms; Commentaries; Judeo-Arabic; literature,,,,,,,,,,,
231,BL 0137_,1903,01/01/1903,,,"Ghanem, Eliyahu",Zimrat Eliyahu,,Kastro & Friends Press,,Tunis,36.8064948,10.1815316,,jrb,,,,,,,,Piyutim,,,,,,,,,,,
